sample_id,width,temp,contact,neighbor,contact_no,lambda,cm_adhesion,total_area,equivalent_diameter,eccentricity,solidity,perimeter,circularity
587,18,12.55078125,5.78515625,3,6,0.7143282897471063,48.27734375,192675.22222222222,495.29961466728605,0.14206368273024128,0.9959566462653968,1637.5949083504433,0.9028653275805529
588,18,53.04296875,16.12109375,3,6,0.7143282897471063,48.27734375,188477.55555555556,489.8744845435736,0.12647137905393233,0.9928029838638239,1643.7844225154179,0.8765723809285131
589,18,53.04296875,5.78515625,6,6,0.7143282897471063,48.27734375,191165.22222222222,493.3549233053679,0.1509128269625645,0.9947197086729914,1649.6134108217068,0.8827914717216337
590,18,53.04296875,5.78515625,3,1,0.7143282897471063,48.27734375,195036.66666666666,498.3255442249013,0.13362471311044352,0.9771929340254284,2014.2246099565273,0.6041892679534582
591,18,53.04296875,5.78515625,3,6,0.3683571469003495,48.27734375,189272.11111111112,490.9059896802264,0.13021033162869122,0.9945677682372076,1641.3497904881478,0.8828740108202818
592,18,53.04296875,5.78515625,3,6,0.7143282897471063,45.21484375,191665.55555555556,494.00013494225306,0.1448864918000056,0.9945974544982621,1653.3103083704448,0.8811674644254677
593,18,12.55078125,16.12109375,6,1,0.3683571469003495,45.21484375,194255.0,497.3259699222969,0.1397335316973938,0.9837216607647117,1767.8428885220385,0.7810965102221021
594,24,34.79296875,42.53515625,5,5,0.1899504606216883,11.52734375,171858.22222222222,467.77843149156365,0.05955647621593977,0.7332967509086143,30556.92509404593,0.002312940814681878
595,24,34.79296875,42.53515625,5,5,0.1899504606216883,11.52734375,171867.44444444444,467.7909696193374,0.07158607910850141,0.7340300628817777,30571.710110782173,0.0023108214952987332
596,24,30.80078125,42.53515625,5,5,0.1899504606216883,11.52734375,172087.33333333334,468.0901399019324,0.0740513252364266,0.7371708008085819,30179.875371073656,0.0023742434669210334
597,24,34.79296875,3.87109375,5,5,0.1899504606216883,11.52734375,192944.88888888888,495.6460441390304,0.09392388287901586,0.9860680452965815,1856.4329952072464,0.7036171446200044
598,24,34.79296875,42.53515625,4,5,0.1899504606216883,11.52734375,171947.77777777778,467.90021158016214,0.06313339690673762,0.7342242200409477,30579.64482741182,0.0023107199662923223
599,24,34.79296875,42.53515625,5,3,0.1899504606216883,11.52734375,183003.33333333334,482.7080036492828,0.058101340283575414,0.7925794226287896,31298.44153609826,0.002348105728904911
600,24,34.79296875,42.53515625,5,5,19.59032302970492,11.52734375,196102.22222222222,499.6850042881401,0.061443632061955036,0.7797419683447864,32828.50740401246,0.0022866088199158443
601,24,34.79296875,42.53515625,5,5,0.1899504606216883,8.46484375,175885.66666666666,473.2277815259197,0.07511667883661988,0.7276618916412149,32172.708550304713,0.0021353471154564223
602,24,30.80078125,3.87109375,4,3,19.59032302970492,8.46484375,196390.77777777778,500.0525016127639,0.09322597346021291,0.971801919112613,2115.003589861279,0.552028049906381
603,11,71.29296875,18.03515625,2,1,2.686305175902082,36.02734375,194949.77777777778,498.2145200777785,0.11618118818065984,0.962955126306738,2394.6654184020963,0.42738924321083865
604,11,71.29296875,18.03515625,2,1,2.686305175902082,36.02734375,195048.22222222222,498.3403235383698,0.11240905177501838,0.9634991207303981,2399.2065359226613,0.42612204978283996
605,11,67.30078125,18.03515625,2,1,2.686305175902082,36.02734375,194962.55555555556,498.23085384867824,0.11589519538101861,0.9653570475307879,2355.6519865056885,0.4417814659503352
606,11,71.29296875,28.37109375,2,1,2.686305175902082,36.02734375,194809.33333333334,498.0350677041206,0.09716981741979988,0.9598824910454421,2455.400791929955,0.4063752771449737
607,11,71.29296875,18.03515625,1,1,2.686305175902082,36.02734375,195151.0,498.47160476770284,0.11262046970340872,0.9581438175591883,2483.964204027107,0.3976941955991023
608,11,71.29296875,18.03515625,2,6,2.686305175902082,36.02734375,187016.11111111112,487.9715874903565,0.11170096184835604,0.9911382753857466,1701.708071620663,0.8115769587012579
609,11,71.29296875,18.03515625,2,1,1.3852450259939335,36.02734375,194078.11111111112,497.0993939216215,0.10136886177467934,0.9615543292216208,2396.519334566595,0.42532096831990185
610,11,71.29296875,18.03515625,2,1,2.686305175902082,32.96484375,195070.33333333334,498.3685583934731,0.10884094037485034,0.9612155707432224,2468.0235833101087,0.4028892484949869
611,11,67.30078125,28.37109375,1,6,1.3852450259939335,32.96484375,178346.55555555556,476.52687433136776,0.09870103135562062,0.9866464756535129,1703.7336569439467,0.7721370318100146
612,14,25.66796875,11.91015625,1,2,19.59032302970492,5.40234375,195733.66666666666,499.2152276147305,0.08581853574882495,0.9416811959667686,3605.7294267242437,0.18993654013831077
613,28,25.66796875,11.91015625,1,2,19.59032302970492,5.40234375,199129.77777777778,503.52746428983704,0.12067015772540622,0.9272228649559625,3499.265453728982,0.20490701244335882
614,14,21.67578125,11.91015625,1,2,19.59032302970492,5.40234375,195742.88888888888,499.2269881497636,0.09451624394714747,0.9435507369990961,3461.0853070241415,0.2061977719943548
615,14,25.66796875,22.24609375,1,2,19.59032302970492,5.40234375,195562.0,498.9962641487898,0.09284989554448081,0.8472215764458491,25559.850880742815,0.003763110011185944
616,14,25.66796875,11.91015625,5,2,19.59032302970492,5.40234375,195700.22222222222,499.17257710074875,0.09437439243881063,0.9459845815245305,3237.0585793968007,0.23495018663293527
617,14,25.66796875,11.91015625,1,7,19.59032302970492,5.40234375,195233.11111111112,498.57648963038,0.08712286051831648,0.9181613033987173,6112.363123266702,0.06580255841707602
618,14,25.66796875,11.91015625,1,2,10.10212755347136,5.40234375,195685.22222222222,499.15344433880387,0.09430138175283082,0.9382279803912339,3670.4360404066256,0.18358747675814635
619,14,25.66796875,11.91015625,1,2,19.59032302970492,39.08984375,195720.88888888888,499.19893196910226,0.08599289367020531,0.9890500123058583,1719.8701608112797,0.8315046882936042
620,28,21.67578125,22.24609375,5,7,10.10212755347136,39.08984375,198842.55555555556,503.1641921278267,0.13149607007164368,0.9911240452299871,1681.484029688338,0.8837637743777479
621,27,62.16796875,36.41015625,4,5,1.3852450259939335,29.90234375,192557.77777777778,495.1486293948608,0.13161208580448275,0.962389651883888,1963.6339090504925,0.6278910163269664
622,15,62.16796875,36.41015625,4,5,1.3852450259939335,29.90234375,186178.88888888888,486.87811297565713,0.09870242189067263,0.9682060838923423,1922.6336766014865,0.6330556017844648
623,27,58.17578125,36.41015625,4,5,1.3852450259939335,29.90234375,192610.22222222222,495.21605170393167,0.1406548523792242,0.9644170931126167,1950.774012456087,0.6363529084890555
624,27,62.16796875,46.74609375,4,5,1.3852450259939335,29.90234375,192107.22222222222,494.5690055686564,0.13032469370302247,0.9422495969755258,2228.1220561553605,0.4867745629163167
625,27,62.16796875,36.41015625,2,5,1.3852450259939335,29.90234375,192612.33333333334,495.2187766993979,0.13746079305184575,0.9616993689882819,1959.6032332113816,0.6305623202535721
626,27,62.16796875,36.41015625,4,4,1.3852450259939335,29.90234375,193070.88888888888,495.80791153162926,0.1398973787547781,0.9664607175031446,1974.118609302216,0.622825806614125
627,27,62.16796875,36.41015625,4,5,0.7143282897471063,29.90234375,190591.0,492.61342448825053,0.14419975399152316,0.9598591307136842,1985.9101676499106,0.6075133097764562
628,27,62.16796875,36.41015625,4,5,1.3852450259939335,14.58984375,192494.77777777778,495.067620248919,0.13392254854411995,0.8696790496737911,10015.241775309356,0.02435596538424657
629,15,58.17578125,46.74609375,2,4,0.7143282897471063,14.58984375,166228.66666666666,460.0530331610223,0.09582711400411793,0.7128172151328347,45920.999859440606,0.0009906230617115555
630,21,7.41796875,24.16015625,3,7,0.3683571469003495,17.65234375,193919.55555555556,496.8964105713329,0.12128398816110329,0.9620215973791867,2108.50897748752,0.5481349063323271
632,21,39.92578125,24.16015625,3,7,0.3683571469003495,17.65234375,181509.0,480.7331650561976,0.12906996717176264,0.9588673483724361,1969.720052421449,0.5880545299817296
633,21,7.41796875,34.49609375,3,7,0.3683571469003495,17.65234375,192111.44444444444,494.57445008160346,0.1218204989162915,0.9477260939600336,2794.5099306458455,0.309152455680269
634,21,7.41796875,24.16015625,4,7,0.3683571469003495,17.65234375,193757.0,496.6880857826614,0.11887097447508005,0.96221412389838,2101.6489646686114,0.551280154224532
635,21,7.41796875,24.16015625,3,2,0.3683571469003495,17.65234375,194570.66666666666,497.72990691093594,0.11369705305991684,0.9613564816304113,1990.9444430272831,0.6169755028934947
636,21,7.41796875,24.16015625,3,7,2.686305175902082,17.65234375,195842.88888888888,499.3544910615899,0.12365136301467954,0.9664362229362793,1978.2336851447399,0.6289041983594791
637,21,7.41796875,24.16015625,3,7,0.3683571469003495,26.83984375,193620.22222222222,496.5127564658637,0.12547240134010865,0.9819755656037832,1761.9843102791094,0.783719876097616
638,8,39.92578125,34.49609375,4,2,2.686305175902082,26.83984375,189770.0,491.5512654342227,0.049805415661115814,0.9752074407535579,2049.465510697433,0.5679386002298661
639,8,43.91796875,48.66015625,6,4,5.209356729435329,42.15234375,183353.33333333334,483.1694136689279,0.0633771122083476,0.9850785999756096,1754.5226218919618,0.7485351753685596
640,21,43.91796875,48.66015625,6,4,5.209356729435329,42.15234375,195481.44444444444,498.89347795938716,0.11759457801250983,0.9742552842940305,1837.4722049939996,0.7276345343691147
641,8,3.42578125,48.66015625,6,4,5.209356729435329,42.15234375,195225.33333333334,498.56655656637264,0.026374794895533113,0.9830541053715631,1874.0963113043,0.6985357890202533
642,8,43.91796875,9.99609375,6,4,5.209356729435329,42.15234375,190629.88888888888,492.66366115668086,0.06377472179699177,0.9934217154659072,1676.945621791955,0.8518780893522168
643,8,43.91796875,48.66015625,7,4,5.209356729435329,42.15234375,183110.66666666666,482.84958375324953,0.060518035405122364,0.9844535733901668,1762.6547126495125,0.7406304116595017
644,8,43.91796875,48.66015625,6,6,5.209356729435329,42.15234375,181417.55555555556,480.6120342794606,0.0675407900988781,0.9847805183833876,1720.7715717415247,0.769967665234082
645,8,43.91796875,48.66015625,6,4,0.1899504606216883,42.15234375,35678.333333333336,213.13338526972723,0.1867960236734055,0.9744387872178475,800.6507610164124,0.6995429544411272
646,8,43.91796875,48.66015625,6,4,5.209356729435329,2.33984375,171033.88888888888,466.65521173518846,0.05767448958559943,0.5242162835861605,94800.73185405563,0.0002391514722267111
647,21,3.42578125,9.99609375,7,6,0.1899504606216883,2.33984375,181980.0,481.3565255435659,0.11029348429146318,0.7613510410813903,33569.45392764279,0.0020292975984072775
648,9,30.23046875,21.09765625,5,7,1.929038849588084,2.33984375,156931.22222222222,447.00227190116885,0.066018992980341,0.5261354985955663,77844.46842511512,0.0003254366007016444
649,29,30.23046875,21.09765625,5,7,1.929038849588084,2.33984375,197953.77777777778,502.0384206386333,0.10695268817792877,0.6960201537031508,33746.69129326369,0.0021843238112518445
650,9,26.23828125,21.09765625,5,7,1.929038849588084,2.33984375,157633.22222222222,448.00091793829296,0.06231905144265096,0.5313394100201048,76724.83988233273,0.0003365023745808
651,9,30.23046875,31.43359375,5,7,1.929038849588084,2.33984375,151810.66666666666,439.6491042148568,0.07107746264691915,0.5047065970868334,75462.06353228827,0.00033500983619124444
652,9,30.23046875,21.09765625,7,7,1.929038849588084,2.33984375,156865.55555555556,446.9087238147717,0.06263708934432445,0.5170904159138285,79277.65585066036,0.0003136450546664889
653,9,30.23046875,21.09765625,5,5,1.929038849588084,2.33984375,167542.88888888888,461.86816294935375,0.05785374044304814,0.5667438369542095,83276.23369453686,0.00030359665198726664
654,9,30.23046875,21.09765625,5,7,0.5129599699405892,2.33984375,99506.11111111111,355.9419785978899,0.08546186587632125,0.3847305963971397,56811.73274670332,0.00038742546977432225
655,9,30.23046875,21.09765625,5,7,1.929038849588084,29.90234375,172165.66666666666,468.1965592491063,0.07935952639704753,0.9919389180244479,1593.239801740122,0.8523148754783338
656,29,26.23828125,31.43359375,7,5,0.5129599699405892,29.90234375,194515.0,497.65870547776126,0.1201051295423903,0.97089891189285,1794.306187532585,0.7593008372338488
657,22,66.73046875,45.59765625,2,3,0.136403645171603,26.83984375,186700.55555555556,487.55963870087646,0.09384113491422258,0.9403751289680395,2418.0401697877383,0.40145126049614693
658,16,66.73046875,45.59765625,2,3,0.136403645171603,26.83984375,178550.55555555556,476.7992055840558,0.06766208655729808,0.9509825130212265,2279.546410867444,0.432136222956954
659,22,62.73828125,45.59765625,2,3,0.136403645171603,26.83984375,186831.0,487.73001943987947,0.0778078079766174,0.9442796744117129,2385.0970120726474,0.4129689109460011
660,22,66.73046875,6.93359375,2,3,0.136403645171603,26.83984375,193593.77777777778,496.4785311974738,0.09318729888268515,0.9811508161117884,1896.1461305601053,0.6767773244588751
661,22,66.73046875,45.59765625,4,3,0.136403645171603,26.83984375,185748.11111111112,486.31444870680195,0.07892647693218052,0.9450572918545499,2376.3799285080186,0.4135138329558059
662,22,66.73046875,45.59765625,2,2,0.136403645171603,26.83984375,190788.55555555556,492.86857392287334,0.09409160626361118,0.9411774513347493,2557.200731540174,0.3671030323276536
663,22,66.73046875,45.59765625,2,3,7.254349464444767,26.83984375,196670.11111111112,500.4079942660237,0.08382673329201071,0.9493461641757501,2376.715622792025,0.4377510570467664
664,22,66.73046875,45.59765625,2,3,0.136403645171603,5.40234375,174956.88888888888,471.97657752109495,0.09439633415225437,0.6980260756386752,43367.582760206635,0.0011690329896686888
665,16,62.73828125,6.93359375,4,2,7.254349464444767,5.40234375,196722.55555555556,500.47470272563874,0.10682603462992869,0.9295739164631451,4007.9824045494656,0.15429746688877363
666,29,11.98046875,8.84765625,6,1,0.5129599699405892,14.58984375,198310.11111111112,502.49006570915685,0.12154793642155227,0.9704268966907905,1996.6345266336216,0.6253429489732445
667,10,11.98046875,8.84765625,6,1,0.5129599699405892,14.58984375,192426.88888888888,494.9803053570301,0.08839191037276087,0.9794326270794682,1958.1564642768778,0.6308456163087364
668,29,44.48828125,8.84765625,6,1,0.5129599699405892,14.58984375,198203.55555555556,502.35505513783926,0.14602781708560583,0.9494792082404503,3036.2208412135064,0.27036629908453635
669,29,11.98046875,19.18359375,6,1,0.5129599699405892,14.58984375,198237.66666666666,502.39827774022183,0.11787112322777096,0.958649676331174,2139.806564406887,0.5442306040402978
670,29,11.98046875,8.84765625,2,1,0.5129599699405892,14.58984375,198349.0,502.5393394761202,0.10679788096363413,0.9665586747449173,2003.938190266426,0.6208604939532798
671,29,11.98046875,8.84765625,6,3,0.5129599699405892,14.58984375,197970.77777777778,502.05997131702236,0.12310167719255267,0.9803184341502335,1754.0029090339037,0.8086655226480539
672,29,11.98046875,8.84765625,6,1,0.136403645171603,14.58984375,197824.44444444444,501.8743674825964,0.12971439310205596,0.9694537292960317,2002.3267985645434,0.6201945322682854
673,29,11.98046875,8.84765625,6,1,0.5129599699405892,42.15234375,198283.44444444444,502.45628564870356,0.12825459113625368,0.9779768321921625,1798.1476944589003,0.7706612432287809
674,10,44.48828125,19.18359375,2,3,0.136403645171603,42.15234375,171957.33333333334,467.9128219251002,0.09333388805403323,0.9878131716581985,1639.8217561904814,0.8036266824811131
675,16,48.48046875,33.34765625,3,5,7.254349464444767,39.08984375,195119.11111111112,498.4309036381714,0.054226219811776506,0.9826628228747628,1766.0728943646282,0.7861535479935944
676,23,48.48046875,33.34765625,3,5,7.254349464444767,39.08984375,194615.55555555556,497.7873231335486,0.24590633754458452,0.9813539134780326,1758.7332518688513,0.7906795677660513
677,16,7.98828125,33.34765625,3,5,7.254349464444767,39.08984375,196045.66666666666,499.61294388955736,0.026614226336810137,0.9870587425659664,1723.2704012366742,0.8296147881618101
678,16,48.48046875,43.68359375,3,5,7.254349464444767,39.08984375,194656.77777777778,497.8400368264338,0.053719087051733054,0.9749484046994961,1831.1550331222284,0.7295505630790089
679,16,48.48046875,33.34765625,5,5,7.254349464444767,39.08984375,195121.22222222222,498.433595506917,0.06391729393033319,0.9818217163061215,1778.1994695902838,0.7754671275769568
680,16,48.48046875,33.34765625,3,7,7.254349464444767,39.08984375,193807.55555555556,496.7528942851302,0.05138651337086761,0.988090135612335,1725.015663524266,0.8184734319470753
681,16,48.48046875,33.34765625,3,5,1.929038849588084,39.08984375,190597.22222222222,492.62144691559075,0.06224503315848551,0.9820559516070985,1747.402956892237,0.7844652743516539
682,16,48.48046875,33.34765625,3,5,7.254349464444767,17.65234375,195270.88888888888,498.62472184904686,0.057425888711056014,0.9464830399287761,2551.5522186712615,0.37739970050015337
683,23,7.98828125,43.68359375,5,7,1.929038849588084,17.65234375,187332.22222222222,488.383815037864,0.24415472252760154,0.8825592362344074,16626.78762782958,0.008520864295488156
684,13,2.85546875,39.47265625,4,6,3.740845084389684,20.71484375,195160.22222222222,498.4834124545705,0.11889904372259144,0.967533537037129,2372.496631493583,0.43570263976824397
685,7,2.85546875,39.47265625,4,6,3.740845084389684,20.71484375,191444.44444444444,493.71510791572905,0.08272429108546067,0.9706780238692474,2897.1743924682864,0.2869498636790668
686,13,53.61328125,39.47265625,4,6,3.740845084389684,20.71484375,188772.66666666666,490.2579038713367,0.11987569788975899,0.9542220083737261,2520.1003028193445,0.3742753679855758
687,13,2.85546875,13.05859375,4,6,3.740845084389684,20.71484375,196254.44444444444,499.8789047284304,0.11912427894105439,0.9859044181970431,1694.5784181563445,0.8588359218183013
688,13,2.85546875,39.47265625,2,6,3.740845084389684,20.71484375,195160.0,498.4831286518274,0.1189294163093517,0.9675324353400198,2371.630077063225,0.43602111377343056
689,13,2.85546875,39.47265625,4,8,3.740845084389684,20.71484375,193547.22222222222,496.41911532253226,0.12474673483364215,0.9619117347178929,2732.158792188267,0.3258466260383335
690,13,2.85546875,39.47265625,4,6,0.2645176926540307,20.71484375,176564.66666666666,474.1388632509085,0.1487291551990306,0.9484058293462702,2222.21073652441,0.4493248631589629
691,13,2.85546875,39.47265625,4,6,3.740845084389684,11.52734375,174059.55555555556,470.7648041081997,0.11600490651504429,0.8086157782261598,45725.75452672225,0.0010461742479171776
693,26,39.35546875,14.97265625,7,2,0.2645176926540307,45.21484375,195396.77777777778,498.7853916681758,0.10171619450697998,0.9839196398383826,1785.219888055181,0.7705313192454063
694,20,39.35546875,14.97265625,7,2,0.2645176926540307,45.21484375,192079.88888888888,494.5337580711145,0.1441783800527091,0.9860754609544511,1759.2354484532561,0.7799652347734185
695,26,17.11328125,14.97265625,7,2,0.2645176926540307,45.21484375,195830.66666666666,499.3389013935828,0.08615297310308631,0.9881405914911778,1677.8099314961428,0.8742042179026607
696,26,39.35546875,37.55859375,7,2,0.2645176926540307,45.21484375,194122.44444444444,497.15626411039347,0.09064989452334592,0.9745426036192639,1845.4024156516664,0.7164169301870295
697,26,39.35546875,14.97265625,5,2,0.2645176926540307,45.21484375,195554.77777777778,498.98702332535845,0.09256026397595657,0.9836846357250716,1779.1542394916798,0.7763689800128325
698,26,39.35546875,14.97265625,7,4,0.2645176926540307,45.21484375,192328.22222222222,494.8533741329716,0.080003297409815,0.9910481903305283,1681.7825065217844,0.8545106344421439
699,26,39.35546875,14.97265625,7,2,3.740845084389684,45.21484375,197243.0,501.1362942323415,0.08462184776917298,0.983949823094057,1790.2626409786087,0.7734090089831676
700,26,39.35546875,14.97265625,7,2,0.2645176926540307,36.02734375,195474.0,498.88393216905945,0.09619780579910074,0.9817936220776559,1831.3444310626999,0.7324715410436284
701,20,17.11328125,37.55859375,5,4,3.740845084389684,36.02734375,194813.33333333334,498.04019731213026,0.14361458912751568,0.9819868463781187,1759.320353236625,0.7909612485344905
702,19,21.10546875,27.22265625,2,4,0.9947460531708242,8.46484375,189458.0,491.1470311641043,0.0891953854441534,0.7855748766222177,35994.95839348968,0.001837702428266811
703,26,21.10546875,27.22265625,2,4,0.9947460531708242,8.46484375,194739.55555555556,497.94588075462656,0.06458505419664404,0.8034998120175884,29241.60947238763,0.0028620215109277447
704,19,35.36328125,27.22265625,2,4,0.9947460531708242,8.46484375,189313.55555555556,490.9597743279453,0.08173173397415795,0.7890905010967252,33908.76208874461,0.0020692251884242892
705,19,21.10546875,49.80859375,2,4,0.9947460531708242,8.46484375,187727.77777777778,488.8991891808059,0.0886727238199016,0.7603893504055996,38978.89255235912,0.0015526798479074335
706,19,21.10546875,27.22265625,6,4,0.9947460531708242,8.46484375,189411.33333333334,491.0865355623599,0.08267859695927714,0.7922962877593257,37026.483837809,0.0017363374541270887
707,19,21.10546875,27.22265625,2,3,0.9947460531708242,8.46484375,193384.77777777778,496.2107843124188,0.09161939597630764,0.8307127644939821,24702.440323120292,0.003984307404478912
708,19,21.10546875,27.22265625,2,4,0.9947460531708242,8.46484375,189430.22222222222,491.111023584081,0.09520660474395176,0.7863001016072386,35928.22629076755,0.001844236438237378
709,19,21.10546875,27.22265625,2,4,0.9947460531708242,23.77734375,192456.0,495.01776235068024,0.08852063906897051,0.9747252551164246,1808.9774399351234,0.739127704912367
710,26,35.36328125,49.80859375,6,3,0.9947460531708242,23.77734375,196211.22222222222,499.8238481941944,0.0784904837626002,0.9401901321835633,2699.1854799336634,0.3385158307284979
711,6,57.60546875,2.72265625,5,8,14.067833595112878,32.96484375,189203.55555555556,490.81709090052857,0.07304452751549438,0.9949116384739063,1672.781616607705,0.8496961315491806
712,13,57.60546875,2.72265625,5,8,14.067833595112878,32.96484375,195760.33333333334,499.2492315308877,0.12793028452395216,0.9949581862859852,1693.2418538992306,0.8580398039203386
713,6,71.86328125,2.72265625,5,8,14.067833595112878,32.96484375,188403.55555555556,489.7783617741162,0.06351121033870877,0.9942204977941809,1685.347894435486,0.8335998910412074
714,6,57.60546875,25.30859375,5,8,14.067833595112878,32.96484375,172209.44444444444,468.2561814921173,0.053244197056511774,0.9925814013929115,1621.707045541109,0.8228859262822734
715,6,57.60546875,2.72265625,3,8,14.067833595112878,32.96484375,190692.77777777778,492.74493624192223,0.05708306366297286,0.994835900693632,1670.7130259710157,0.858522849986522
716,6,57.60546875,2.72265625,5,6,14.067833595112878,32.96484375,191426.33333333334,493.69177922630195,0.08525953847820512,0.9934482993245255,1694.494307003524,0.8378627856246272
717,6,57.60546875,2.72265625,5,8,14.067833595112878,32.96484375,189242.33333333334,490.8673964577182,0.07834742156995972,0.9948738149841395,1666.6375649903403,0.8561626512239663
718,6,57.60546875,2.72265625,5,8,14.067833595112878,48.27734375,188843.66666666666,490.3500765908579,0.07370030014726124,0.9959169598193179,1640.8089054165882,0.8814542293484444
719,13,71.86328125,25.30859375,3,6,14.067833595112878,48.27734375,194702.0,497.8978628994989,0.12446698847744139,0.9912844368399227,1704.6307909298848,0.8420589985450329
720,7,23.38671875,44.06640625,3,1,0.22415453946378,49.80859375,171246.66666666666,466.94471869821285,0.1058931816427766,0.9785488317699992,1765.4931048765504,0.6904675745496741
721,25,23.38671875,44.06640625,3,1,0.22415453946378,49.80859375,192828.55555555556,495.496626540765,0.16415418365802775,0.9686946827123131,1869.1037029478846,0.6936660573880746
722,7,65.01953125,44.06640625,3,1,0.22415453946378,49.80859375,133283.11111111112,411.9458662997683,0.13614196355073008,0.9601326568567886,1892.59156120216,0.46824742107167844
723,7,23.38671875,45.21484375,3,1,0.22415453946378,49.80859375,170501.22222222222,465.92785123534424,0.11174231833552101,0.9790265124969889,1760.492543695008,0.6913582479306264
724,7,23.38671875,44.06640625,3,1,0.22415453946378,49.80859375,170959.66666666666,466.55372236720876,0.09124454227174555,0.9796379893542697,1761.9936179163278,0.6920372212693406
725,7,23.38671875,44.06640625,3,8,0.22415453946378,49.80859375,20806.0,162.75581720606658,0.22214556637499017,0.9731942923288338,587.7088219479375,0.7571394770190792
726,7,23.38671875,44.06640625,3,1,0.1609656336949702,49.80859375,156142.11111111112,445.8761826109842,0.12212511781833639,0.9767463847633038,1701.8094067752145,0.6776244514413162
727,7,23.38671875,44.06640625,3,1,0.22415453946378,40.62109375,167014.55555555556,461.1385995647709,0.10828723020066805,0.974926728891752,1827.0205979336465,0.6287838154386378
728,25,65.01953125,45.21484375,3,8,0.1609656336949702,40.62109375,157144.11111111112,447.30483821854745,0.18459486176102163,0.9637230237753732,1684.3445074052586,0.6961317825686203
729,20,59.88671875,19.56640625,6,5,3.17002389777173,25.30859375,194631.0,497.80707141735536,0.1420428427413886,0.9799787251573918,1863.4026481006722,0.704457334968578
730,12,59.88671875,19.56640625,6,5,3.17002389777173,25.30859375,190030.88888888888,491.8890463093073,0.07803732101654061,0.9847461388669689,1833.9994855430612,0.7100407073788575
731,20,28.51953125,19.56640625,6,5,3.17002389777173,25.30859375,194726.55555555556,497.92926140995286,0.14260077101134858,0.9820461909242049,1748.8705294257604,0.8000735184720533
732,20,59.88671875,20.71484375,6,5,3.17002389777173,25.30859375,194586.77777777778,497.75051688712705,0.1473861312538018,0.9797335038378928,1868.3363221311254,0.7006481824949305
733,20,59.88671875,19.56640625,6,5,3.17002389777173,25.30859375,194621.66666666666,497.7951319837932,0.13340034474792065,0.9808855206265285,1861.6511529931954,0.7057877296654609
734,20,59.88671875,19.56640625,6,4,3.17002389777173,25.30859375,194891.44444444444,498.1400289001463,0.13757615158619535,0.9811262434850432,1887.9500747836812,0.6871348283225286
735,20,59.88671875,19.56640625,6,5,2.276397822474065,25.30859375,194122.22222222222,497.1559927121298,0.1422269308484426,0.9800017998234788,1861.8971807105424,0.7037741981196333
736,20,59.88671875,19.56640625,6,5,3.17002389777173,16.12109375,194783.0,498.0014171156021,0.13909808307584418,0.9674789920980648,2079.9982868374177,0.5659161577659414
737,12,28.51953125,20.71484375,6,4,2.276397822474065,16.12109375,190017.88888888888,491.8721864950208,0.05472818936542127,0.9773702992846997,1918.2070372812875,0.6491096452748678
738,26,5.13671875,31.81640625,1,6,11.921201675118152,37.55859375,197328.55555555556,501.2449702519877,0.07251863734819539,0.9691820862033054,1788.5229107425541,0.775215023893558
739,6,5.13671875,31.81640625,1,6,11.921201675118152,37.55859375,194285.77777777778,497.3653876451889,0.03282490168463914,0.9927245447634999,1676.4156715006548,0.8687427348090212
740,26,10.26953125,31.81640625,1,6,11.921201675118152,37.55859375,197320.77777777778,501.2350917849669,0.07247774720710522,0.9724261130420514,1773.239801740122,0.7885922997532216
741,26,5.13671875,8.46484375,1,6,11.921201675118152,37.55859375,197379.88888888888,501.3101633041684,0.06721692800673844,0.9824885553134894,1672.0074383681886,0.8872327778882793
742,26,5.13671875,31.81640625,5,6,11.921201675118152,37.55859375,197326.0,501.24172448635517,0.07235590440208145,0.9690685146203347,1790.8807269770577,0.7731627542406557
743,26,5.13671875,31.81640625,1,2,11.921201675118152,37.55859375,197384.22222222222,501.3156662542711,0.07218873567196585,0.9690943820068765,1784.4553860673636,0.7789959528299321
744,26,5.13671875,31.81640625,1,6,0.6053278599539164,37.55859375,196688.33333333334,500.43116838596234,0.06961621567451742,0.9606012130019774,1901.5724941280241,0.6837933519505409
745,26,5.13671875,31.81640625,1,6,11.921201675118152,28.37109375,197274.66666666666,501.17652230688014,0.07350744325753054,0.9540319328606292,1954.9633072703675,0.6486681056329637
746,6,10.26953125,8.46484375,5,2,0.6053278599539164,28.37109375,184419.33333333334,484.57193815854134,0.05486170380059734,0.992054763692226,1623.4366511470944,0.87932491004284
747,13,41.63671875,7.31640625,4,3,0.8429562544368473,13.05859375,193051.55555555556,495.7830534934695,0.11595167057269265,0.977898341046133,2053.412035501779,0.5755488715389263
748,19,41.63671875,7.31640625,4,3,0.8429562544368473,13.05859375,195687.77777777778,499.15668415757165,0.0950899435249393,0.9771500585237732,2059.3292392791054,0.5799683144329808
749,13,46.76953125,7.31640625,4,3,0.8429562544368473,13.05859375,192993.11111111112,495.7080032134046,0.12329156185501468,0.9773587597113848,2088.336129564064,0.5562127287645883
750,13,41.63671875,32.96484375,4,3,0.8429562544368473,13.05859375,188523.33333333334,489.9339972437027,0.11693086279207579,0.9062574131423413,8138.2824492900445,0.03617931634219649
